Well;Depth;GR;NPHI;RHOB;PEF;DT;RD_LOG;VSH;SW;KLOGH;PHIF;PHID;N-D;Cluster_all;PCA_1;PCA_2;Id_discreto;Lithofacies
F-12;3212.25;61.2720;0.2136;2.2151;2.8492;84.3062;1.8392;0.4353;0.1127;1.0967;0.2446;0.2485;-0.0349;2;0.4879;0.8643;4;F-MOUTHBAR
F-12;3212.50;60.5844;0.2058;2.2302;2.8580;82.9236;1.8273;0.4287;0.1149;1.0774;0.2362;0.2399;-0.0341;2;0.1666;0.8442;4;F-MOUTHBAR
F-12;3212.75;58.3594;0.1935;2.2502;2.9557;84.0819;1.8184;0.4073;0.1181;1.3512;0.2245;0.2285;-0.0350;2;-0.0326;0.7455;4;F-MOUTHBAR
F-12;3213.00;55.2259;0.1864;2.2600;3.0011;84.4827;1.8038;0.3772;0.1202;2.3104;0.2183;0.2229;-0.0365;2;-0.1639;0.6896;4;F-MOUTHBAR
F-12;3213.25;51.2307;0.1840;2.2600;3.1579;84.8187;1.7831;0.3388;0.1206;4.9730;0.2173;0.2229;-0.0389;2;-0.1771;0.5263;4;F-MOUTHBAR
F-12;3213.50;48.4842;0.1859;2.2574;3.1548;85.1148;1.7573;0.3123;0.1206;8.7510;0.2189;0.2243;-0.0384;2;-0.1139;0.5058;4;F-MOUTHBAR
F-12;3213.75;46.9642;0.1918;2.2524;3.1687;87.1290;1.7256;0.2977;0.1202;12.8060;0.2230;0.2272;-0.0354;2;0.1717;0.4640;4;F-MOUTHBAR
F-12;3214.00;47.7052;0.1973;2.2475;3.1276;89.6904;1.6988;0.3049;0.1211;11.8387;0.2270;0.2300;-0.0327;2;0.5023;0.4742;4;F-MOUTHBAR
F-12;3214.25;50.6153;0.2026;2.2425;3.1803;87.4622;1.6776;0.3329;0.1236;7.1601;0.2307;0.2329;-0.0303;2;0.4217;0.4009;4;F-MOUTHBAR
F-12;3214.50;51.6394;0.2006;2.2476;3.1086;84.4102;1.6611;0.3427;0.1281;5.5104;0.2282;0.2299;-0.0293;2;0.1019;0.4492;4;F-MOUTHBAR
F-12;3214.75;50.8544;0.1916;2.2627;3.1935;80.6390;1.6495;0.3351;0.1347;5.4890;0.2195;0.2213;-0.0297;2;-0.4429;0.3593;4;F-MOUTHBAR
F-12;3215.00;51.1208;0.1824;2.2828;3.4222;78.5582;1.6169;0.3377;0.1443;4.3271;0.2089;0.2098;-0.0274;2;-0.8720;0.1150;4;F-MOUTHBAR
F-12;3215.25;52.3958;0.1729;2.3078;3.4563;81.2652;1.5591;0.3500;0.1576;2.6661;0.1965;0.1955;-0.0226;2;-0.9195;0.0241;4;F-MOUTHBAR
F-12;3215.50;52.1995;0.1721;2.3070;3.4739;86.3814;1.5238;0.3481;0.1603;2.7534;0.1964;0.1960;-0.0239;2;-0.4860;-0.0276;4;F-MOUTHBAR
F-12;3215.75;50.6260;0.1795;2.2822;3.6365;87.8733;1.5154;0.3329;0.1522;4.7011;0.2079;0.2102;-0.0307;2;-0.1090;-0.1844;4;F-MOUTHBAR
F-12;3216.00;56.9956;0.1891;2.2675;3.3231;87.4062;1.5032;0.3942;0.1559;1.7870;0.2169;0.2186;-0.0295;6;0.0872;0.0899;4;F-MOUTHBAR
F-12;3216.25;70.9956;0.2009;2.2625;3.2977;85.8965;1.4869;0.5288;0.1748;0.1356;0.2232;0.2214;-0.0205;6;0.1835;0.0957;4;F-MOUTHBAR
F-12;3216.50;80.3509;0.2080;2.2677;3.2674;86.2054;1.4697;0.6188;0.1978;0.0177;0.2243;0.2185;-0.0105;2;0.3005;0.1062;8;F-MARSH
F-12;3216.75;85.1969;0.2107;2.2824;3.3453;89.1123;1.4515;0.6653;0.2233;0.0060;0.2203;0.2101;0.0006;2;0.5141;0.0161;8;F-MARSH
F-12;3217.00;85.2256;0.2135;2.2747;3.3623;92.4286;1.4311;0.6656;0.2241;0.0066;0.2241;0.2145;-0.0010;2;0.8853;-0.0201;8;F-MARSH
F-12;3217.25;80.4756;0.2164;2.2447;3.1708;93.0909;1.4081;0.6199;0.1982;0.0215;0.2355;0.2316;-0.0152;2;1.1495;0.1331;8;F-MARSH
F-12;3217.50;78.1959;0.2194;2.2275;3.3091;89.5465;1.4005;0.5980;0.1807;0.0362;0.2427;0.2414;-0.0220;2;0.9831;-0.0019;8;F-MARSH
F-12;3217.75;78.2860;0.2223;2.2225;3.3062;88.1193;1.4086;0.5989;0.1694;0.0375;0.2455;0.2443;-0.0220;2;0.9315;0.0089;8;F-MARSH
F-12;3218.00;76.7988;0.2155;2.2327;3.2074;85.2233;1.4231;0.5846;0.1628;0.0451;0.2392;0.2385;-0.0230;2;0.5211;0.1145;8;F-MARSH
F-12;3218.25;73.7988;0.1991;2.2577;3.2224;84.7961;1.4433;0.5557;0.1607;0.0618;0.2241;0.2242;-0.0251;2;0.0953;0.1210;8;F-MARSH
F-12;3218.50;65.8734;0.1894;2.2674;3.1401;85.3554;1.4719;0.4796;0.1515;0.3330;0.2169;0.2186;-0.0292;2;-0.0683;0.2258;8;F-MARSH
F-12;3218.75;53.2235;0.1861;2.2624;3.2940;83.1903;1.5070;0.3579;0.1365;4.2822;0.2173;0.2215;-0.0354;2;-0.2971;0.1223;8;F-MARSH
F-12;3219.00;45.6105;0.1807;2.2677;3.2701;81.1121;1.5487;0.2847;0.1296;14.0084;0.2133;0.2185;-0.0378;6;-0.5994;0.1933;4;F-MOUTHBAR
F-12;3219.25;42.7329;0.1733;2.2827;3.6171;82.2968;1.5944;0.2570;0.1284;21.4915;0.2053;0.2099;-0.0366;6;-0.6971;-0.0749;4;F-MOUTHBAR
F-12;3219.50;41.4293;0.1743;2.2671;3.2592;85.7833;1.6106;0.2445;0.1265;30.8172;0.2110;0.2188;-0.0445;6;-0.2943;0.2777;4;F-MOUTHBAR
F-12;3219.75;41.6043;0.1833;2.2220;2.9175;87.2178;1.6013;0.2462;0.1245;42.2755;0.2300;0.2446;-0.0613;6;0.2217;0.5912;4;F-MOUTHBAR
F-12;3220.00;41.6823;0.1925;2.1975;2.9220;87.4405;1.6106;0.2470;0.1206;51.9063;0.2422;0.2586;-0.0661;6;0.5168;0.6033;4;F-MOUTHBAR
F-12;3220.25;41.6732;0.2018;2.1925;3.0823;87.7167;1.6364;0.2469;0.1141;57.4266;0.2476;0.2614;-0.0596;6;0.7050;0.4857;4;F-MOUTHBAR
F-12;3220.50;42.1730;0.2064;2.1926;3.2467;87.4069;1.6482;0.2517;0.1127;53.8114;0.2494;0.2614;-0.0550;6;0.7456;0.3435;4;F-MOUTHBAR
F-12;3220.75;43.1779;0.2059;2.1975;3.2709;87.3927;1.6471;0.2614;0.1157;42.5782;0.2475;0.2586;-0.0527;6;0.7106;0.3121;4;F-MOUTHBAR
F-12;3221.00;43.5245;0.2051;2.2025;3.1663;87.7396;1.6465;0.2647;0.1182;38.1617;0.2455;0.2557;-0.0506;6;0.7005;0.4047;4;F-MOUTHBAR
F-12;3221.25;43.2395;0.2037;2.2075;3.2614;88.3369;1.6464;0.2619;0.1204;38.7348;0.2432;0.2529;-0.0492;6;0.7021;0.3174;4;F-MOUTHBAR
F-12;3221.50;43.5160;0.2020;2.2126;3.2644;87.8197;1.6490;0.2646;0.1225;35.1325;0.2408;0.2499;-0.0479;6;0.6038;0.3147;4;F-MOUTHBAR
F-12;3221.75;44.3310;0.2000;2.2176;3.1804;86.8741;1.6540;0.2725;0.1245;28.4838;0.2383;0.2471;-0.0471;6;0.4658;0.3923;4;F-MOUTHBAR
F-12;3222.00;44.7530;0.1992;2.2200;3.1793;86.3531;1.6561;0.2765;0.1260;25.6287;0.2372;0.2457;-0.0465;6;0.3961;0.3934;4;F-MOUTHBAR
F-12;3222.25;44.7980;0.1997;2.2200;3.1794;85.9117;1.6555;0.2769;0.1271;25.4843;0.2373;0.2457;-0.0460;6;0.3654;0.3926;4;F-MOUTHBAR
F-12;3222.50;45.1039;0.1981;2.2226;3.1617;85.9234;1.6593;0.2798;0.1285;23.3326;0.2358;0.2442;-0.0461;6;0.3286;0.4112;4;F-MOUTHBAR
F-12;3222.75;45.6582;0.1945;2.2276;3.2005;86.2416;1.6671;0.2852;0.1303;19.7345;0.2327;0.2414;-0.0469;6;0.2757;0.3807;4;F-MOUTHBAR
F-12;3223.00;46.0397;0.1932;2.2300;3.2316;86.1673;1.6669;0.2889;0.1313;17.8043;0.2312;0.2400;-0.0468;6;0.2372;0.3505;4;F-MOUTHBAR
F-12;3223.25;46.2548;0.1939;2.2300;3.2138;86.0703;1.6590;0.2909;0.1313;17.1461;0.2316;0.2400;-0.0461;6;0.2394;0.3585;4;F-MOUTHBAR
F-12;3223.50;46.4033;0.1952;2.2275;3.1837;85.9487;1.6529;0.2923;0.1308;17.0771;0.2329;0.2414;-0.0462;2;0.2626;0.3800;4;F-MOUTHBAR
F-12;3223.75;46.4850;0.1970;2.2225;3.1908;86.8319;1.6487;0.2931;0.1300;17.5763;0.2354;0.2443;-0.0473;2;0.3940;0.3696;4;F-MOUTHBAR
F-12;3224.00;46.1906;0.1990;2.2200;3.2056;86.6321;1.6469;0.2903;0.1289;19.2322;0.2370;0.2457;-0.0467;2;0.4198;0.3553;4;F-MOUTHBAR
F-12;3224.25;45.5256;0.2012;2.2200;3.2174;86.0875;1.6476;0.2839;0.1275;22.3174;0.2379;0.2457;-0.0445;2;0.4037;0.3474;4;F-MOUTHBAR
F-12;3224.50;45.1502;0.2016;2.2225;3.1730;86.7419;1.6462;0.2803;0.1276;23.7047;0.2372;0.2443;-0.0427;2;0.4508;0.3879;4;F-MOUTHBAR
F-12;3224.75;45.0489;0.2002;2.2275;3.1503;89.5219;1.6428;0.2793;0.1290;23.1988;0.2349;0.2414;-0.0412;2;0.6409;0.4050;4;F-MOUTHBAR
F-12;3225.00;45.2118;0.2005;2.2224;3.1632;90.8103;1.6454;0.2809;0.1280;23.2578;0.2368;0.2443;-0.0438;2;0.7861;0.3958;4;F-MOUTHBAR
F-12;3225.25;45.6268;0.2024;2.2074;3.2441;88.9266;1.6537;0.2848;0.1248;23.8711;0.2427;0.2529;-0.0505;2;0.7390;0.3301;4;F-MOUTHBAR
F-12;3225.50;45.5927;0.2018;2.2102;3.2642;87.3247;1.6537;0.2846;0.1254;23.5064;0.2415;0.2513;-0.0495;2;0.5759;0.3113;4;F-MOUTHBAR
F-12;3225.75;45.1291;0.1989;2.2302;3.1587;85.6959;1.6460;0.2801;0.1297;22.2385;0.2335;0.2399;-0.0410;2;0.2768;0.3998;4;F-MOUTHBAR
F-12;3226.00;44.9944;0.1963;2.2400;3.1322;85.7535;1.6455;0.2788;0.1319;21.0570;0.2291;0.2343;-0.0380;6;0.1869;0.4228;4;F-MOUTHBAR
F-12;3226.25;45.1794;0.1940;2.2400;3.1050;86.1112;1.6520;0.2806;0.1319;19.9549;0.2281;0.2343;-0.0403;6;0.1846;0.4536;4;F-MOUTHBAR
F-12;3226.50;45.2828;0.1952;2.2400;3.1086;86.4000;1.6501;0.2816;0.1321;19.7338;0.2286;0.2343;-0.0391;6;0.2271;0.4483;4;F-MOUTHBAR
F-12;3226.75;45.3078;0.1999;2.2400;3.1295;86.7840;1.6399;0.2818;0.1327;20.3356;0.2306;0.2343;-0.0344;6;0.3287;0.4192;4;F-MOUTHBAR
F-12;3227.00;45.8815;0.2008;2.2375;3.2404;87.1686;1.6336;0.2873;0.1341;18.5765;0.2317;0.2357;-0.0349;6;0.3905;0.3094;4;F-MOUTHBAR
F-12;3227.25;46.9795;0.1978;2.2325;3.1868;86.9419;1.6310;0.2979;0.1360;15.0393;0.2323;0.2386;-0.0408;6;0.3582;0.3536;4;F-MOUTHBAR
F-12;3227.50;47.5992;0.1957;2.2325;3.2214;85.2722;1.6235;0.3038;0.1384;13.0796;0.2314;0.2386;-0.0429;6;0.1848;0.3128;4;F-MOUTHBAR
F-12;3227.75;47.7541;0.1944;2.2375;3.1906;85.0056;1.6112;0.3054;0.1410;12.1702;0.2292;0.2357;-0.0413;6;0.1143;0.3281;4;F-MOUTHBAR
F-12;3228.00;47.9271;0.1967;2.2348;3.2167;86.6737;1.5973;0.3070;0.1408;12.1702;0.2310;0.2373;-0.0406;6;0.3075;0.2901;4;F-MOUTHBAR
F-12;3228.25;48.1170;0.2025;2.2249;3.2886;87.2081;1.5818;0.3088;0.1381;13.0273;0.2367;0.2429;-0.0404;6;0.4956;0.2089;4;F-MOUTHBAR
F-12;3228.50;48.3172;0.2023;2.2200;3.3220;86.9537;1.5668;0.3108;0.1384;12.8899;0.2384;0.2457;-0.0434;6;0.4995;0.1629;4;F-MOUTHBAR
F-12;3228.75;48.5272;0.1962;2.2200;3.2874;86.8220;1.5522;0.3127;0.1418;11.8219;0.2359;0.2457;-0.0495;6;0.3997;0.1793;4;F-MOUTHBAR
F-12;3229.00;49.6125;0.1936;2.2226;3.4235;87.5387;1.5417;0.3232;0.1429;9.2563;0.2339;0.2442;-0.0506;6;0.4105;0.0415;4;F-MOUTHBAR
F-12;3229.25;51.5129;0.1940;2.2275;3.2540;87.3257;1.5353;0.3415;0.1419;6.1332;0.2325;0.2414;-0.0474;6;0.3731;0.1890;4;F-MOUTHBAR
F-12;3229.50;50.8263;0.1947;2.2300;3.2984;87.1493;1.5228;0.3348;0.1410;7.0223;0.2319;0.2400;-0.0453;6;0.3524;0.1361;4;F-MOUTHBAR
F-12;3229.75;47.5863;0.1954;2.2300;3.3264;86.8605;1.5036;0.3037;0.1400;13.5572;0.2321;0.2400;-0.0446;6;0.3318;0.0957;4;F-MOUTHBAR
F-12;3230.00;46.1710;0.1956;2.2300;3.3788;87.8892;1.4898;0.2901;0.1396;17.6531;0.2322;0.2400;-0.0444;6;0.4208;0.0364;4;F-MOUTHBAR
F-12;3230.25;46.5060;0.1953;2.2300;3.4185;85.3442;1.4816;0.2933;0.1396;16.4789;0.2321;0.2400;-0.0447;6;0.1977;-0.0092;4;F-MOUTHBAR
F-12;3230.50;46.2872;0.1868;2.2453;3.2206;84.9775;1.4750;0.2912;0.1429;14.6971;0.2235;0.2313;-0.0445;6;-0.0466;0.1651;4;F-MOUTHBAR
F-12;3230.75;45.5372;0.1706;2.2753;3.7219;83.9965;1.4698;0.2840;0.1500;12.5148;0.2067;0.2141;-0.0435;6;-0.5421;-0.3034;4;F-MOUTHBAR
F-12;3231.00;44.0548;0.1661;2.2747;3.5263;82.6588;1.4672;0.2698;0.1482;16.6497;0.2051;0.2145;-0.0484;6;-0.7221;-0.1229;4;F-MOUTHBAR
F-12;3231.25;41.8698;0.1729;2.2446;2.9277;82.9978;1.4671;0.2487;0.1376;32.6603;0.2181;0.2317;-0.0588;6;-0.4237;0.4398;4;F-MOUTHBAR
F-12;3231.50;42.4673;0.1755;2.2430;2.9573;86.0609;1.4488;0.2545;0.1381;29.6027;0.2197;0.2326;-0.0571;6;-0.1115;0.3919;4;F-MOUTHBAR
F-12;3231.75;45.6710;0.1739;2.2678;3.6136;82.3183;1.4112;0.2853;0.1491;13.5032;0.2106;0.2184;-0.0445;6;-0.5950;-0.2620;4;F-MOUTHBAR
F-12;3232.00;50.5012;0.1745;2.2928;3.3959;78.7700;1.3898;0.3318;0.1615;4.4954;0.2023;0.2041;-0.0296;6;-1.0278;-0.0895;4;F-MOUTHBAR
F-12;3232.25;56.8712;0.1773;2.3178;3.2207;81.6737;1.3864;0.3930;0.1753;1.1195;0.1949;0.1898;-0.0125;6;-0.8699;0.0660;4;F-MOUTHBAR
F-12;3232.50;64.6525;0.1823;2.3377;3.5533;81.4839;1.3943;0.4678;0.2003;0.2369;0.1900;0.1785;0.0038;2;-0.9143;-0.2329;4;F-MOUTHBAR
F-12;3232.75;73.7254;0.1893;2.3523;3.4370;81.6496;1.4122;0.5551;0.2499;0.0334;0.1878;0.1701;0.0192;2;-0.8660;-0.1080;1;F-TIDAL BAR
F-12;3233.00;77.5072;0.2007;2.3319;3.5280;84.0125;1.4037;0.5914;0.2682;0.0190;0.1993;0.1818;0.0189;3;-0.3714;-0.2003;1;F-TIDAL BAR
F-12;3233.25;76.0321;0.2163;2.2769;3.2133;87.7710;1.3673;0.5772;0.2289;0.0409;0.2244;0.2132;0.0031;3;0.4952;0.0528;1;F-TIDAL BAR
F-12;3233.50;75.0956;0.2275;2.2423;3.4508;90.4772;1.3437;0.5682;0.2042;0.0649;0.2408;0.2330;-0.0055;3;1.0900;-0.1896;1;F-TIDAL BAR
F-12;3233.75;74.6757;0.2347;2.2273;3.3850;90.8254;1.3344;0.5642;0.1894;0.0820;0.2488;0.2415;-0.0068;3;1.3109;-0.1384;1;F-TIDAL BAR
F-12;3234.00;75.9936;0.2382;2.2174;3.3475;90.9157;1.3328;0.5768;0.1797;0.0695;0.2536;0.2472;-0.0090;3;1.4294;-0.1055;1;F-TIDAL BAR
F-12;3234.25;78.9786;0.2379;2.2124;3.4238;91.1779;1.3385;0.6055;0.1738;0.0392;0.2552;0.2501;-0.0122;3;1.4819;-0.1700;1;F-TIDAL BAR
F-12;3234.50;79.1895;0.2411;2.2049;3.3330;92.1925;1.3511;0.6076;0.1667;0.0408;0.2590;0.2543;-0.0132;3;1.6598;-0.0737;1;F-TIDAL BAR
F-12;3234.75;76.7395;0.2475;2.1949;3.2457;93.5261;1.3697;0.5841;0.1584;0.0740;0.2651;0.2601;-0.0126;3;1.9213;0.0254;1;F-TIDAL BAR
F-12;3235.00;75.2593;0.2489;2.1952;3.2123;92.7092;1.3892;0.5698;0.1539;0.0990;0.2655;0.2599;-0.0110;3;1.8669;0.0759;1;F-TIDAL BAR
F-12;3235.25;74.6942;0.2452;2.2051;3.3565;93.0579;1.4092;0.5644;0.1527;0.1013;0.2606;0.2542;-0.0090;2;1.7847;-0.0368;1;F-TIDAL BAR
F-12;3235.50;73.8356;0.2405;2.2177;3.2225;90.7887;1.4289;0.5561;0.1530;0.1072;0.2544;0.2470;-0.0065;3;1.4462;0.1065;1;F-TIDAL BAR
F-12;3235.75;72.6906;0.2346;2.2327;3.3594;89.6617;1.4482;0.5451;0.1546;0.1174;0.2470;0.2385;-0.0039;3;1.1743;-0.0002;1;F-TIDAL BAR
F-12;3236.00;72.2729;0.2330;2.2349;3.3524;89.4692;1.4632;0.5411;0.1526;0.1243;0.2456;0.2372;-0.0042;3;1.1209;0.0214;1;F-TIDAL BAR
F-12;3236.25;72.5432;0.2355;2.2249;3.2087;90.6095;1.4744;0.5437;0.1473;0.1278;0.2500;0.2429;-0.0074;3;1.3140;0.1650;1;F-TIDAL BAR
F-12;3236.50;71.9295;0.2374;2.2149;3.1716;92.0096;1.4924;0.5378;0.1403;0.1568;0.2541;0.2486;-0.0112;3;1.5190;0.2174;1;F-TIDAL BAR
F-12;3236.75;70.4395;0.2387;2.2049;3.2312;91.6942;1.5163;0.5235;0.1324;0.2271;0.2581;0.2543;-0.0156;3;1.5659;0.1866;1;F-TIDAL BAR
F-12;3237.00;68.5076;0.2385;2.1974;3.2222;90.2845;1.5348;0.5049;0.1279;0.3471;0.2606;0.2586;-0.0201;3;1.4814;0.2136;1;F-TIDAL BAR
F-12;3237.25;66.1531;0.2367;2.1924;3.3163;90.9437;1.5489;0.4822;0.1260;0.5709;0.2616;0.2615;-0.0248;3;1.5366;0.1413;1;F-TIDAL BAR
F-12;3237.50;64.0864;0.2380;2.1824;3.0952;93.0725;1.5575;0.4624;0.1232;0.9270;0.2656;0.2672;-0.0292;3;1.7931;0.3539;1;F-TIDAL BAR
F-12;3237.75;62.2963;0.2425;2.1674;2.9551;93.5605;1.5612;0.4452;0.1196;1.4948;0.2724;0.2758;-0.0333;3;1.9842;0.4870;1;F-TIDAL BAR
F-12;3238.00;61.2796;0.2448;2.1651;3.0174;92.9745;1.5673;0.4354;0.1183;1.8830;0.2742;0.2771;-0.0323;3;1.9786;0.4361;1;F-TIDAL BAR
F-12;3238.25;61.0046;0.2451;2.1751;3.0171;93.0256;1.5755;0.4328;0.1192;1.8722;0.2709;0.2714;-0.0263;3;1.9291;0.4446;1;F-TIDAL BAR
F-12;3238.50;60.7424;0.2470;2.1825;3.0299;92.0262;1.5812;0.4302;0.1198;1.9080;0.2690;0.2671;-0.0201;3;1.8273;0.4386;1;F-TIDAL BAR
F-12;3238.75;60.4924;0.2503;2.1875;3.0520;93.0152;1.5848;0.4278;0.1199;1.9910;0.2687;0.2643;-0.0140;3;1.9312;0.4219;1;F-TIDAL BAR
F-12;3239.00;59.9821;0.2489;2.1874;3.0869;93.2857;1.5912;0.4229;0.1206;2.1832;0.2682;0.2643;-0.0154;3;1.9338;0.3963;1;F-TIDAL BAR
F-12;3239.25;59.2221;0.2429;2.1824;3.1556;92.7959;1.6003;0.4156;0.1217;2.5099;0.2675;0.2672;-0.0243;3;1.8317;0.3425;1;F-TIDAL BAR
F-12;3239.50;58.9036;0.2412;2.1749;2.9625;94.5933;1.6064;0.4125;0.1220;2.7680;0.2694;0.2715;-0.0303;3;2.0047;0.5266;1;F-TIDAL BAR
F-12;3239.75;59.0096;0.2434;2.1649;2.9604;94.2156;1.6097;0.4135;0.1215;2.9345;0.2737;0.2772;-0.0338;3;2.0622;0.5320;1;F-TIDAL BAR
F-12;3240.00;59.2463;0.2447;2.1625;2.9668;93.5692;1.6154;0.4158;0.1222;2.8698;0.2750;0.2786;-0.0339;3;2.0398;0.5318;1;F-TIDAL BAR
F-12;3240.25;59.6113;0.2450;2.1676;3.0647;93.5318;1.6234;0.4194;0.1241;2.5903;0.2734;0.2757;-0.0307;3;2.0121;0.4495;1;F-TIDAL BAR
F-12;3240.50;59.4116;0.2461;2.1700;2.9684;93.4013;1.6303;0.4174;0.1250;2.6750;0.2730;0.2743;-0.0282;3;2.0026;0.5452;1;F-TIDAL BAR
F-12;3240.75;58.6799;0.2480;2.1700;2.9594;94.8084;1.6362;0.4104;0.1249;3.1414;0.2737;0.2743;-0.0263;3;2.1502;0.5598;1;F-TIDAL BAR
F-12;3241.00;58.1567;0.2498;2.1675;2.9237;93.3093;1.6410;0.4053;0.1248;3.5884;0.2754;0.2757;-0.0259;2;2.0607;0.5978;1;F-TIDAL BAR
F-12;3241.25;57.8366;0.2516;2.1625;2.9256;92.8888;1.6448;0.4023;0.1248;3.9979;0.2778;0.2786;-0.0270;3;2.0791;0.6002;1;F-TIDAL BAR
F-12;3241.50;57.8995;0.2523;2.1626;2.9424;91.1489;1.6524;0.4029;0.1249;3.9708;0.2781;0.2785;-0.0262;2;1.9389;0.5924;1;F-TIDAL BAR
F-12;3241.75;58.3336;0.2523;2.1676;2.9700;89.9165;1.6634;0.4071;0.1252;3.5248;0.2763;0.2757;-0.0234;3;1.8045;0.5777;1;F-TIDAL BAR
F-12;3242.00;59.3847;0.2526;2.1751;3.0171;91.1931;1.6720;0.4172;0.1270;2.7446;0.2739;0.2714;-0.0188;3;1.8774;0.5424;1;F-TIDAL BAR
F-12;3242.25;61.0397;0.2534;2.1851;3.1115;89.6604;1.6784;0.4331;0.1303;1.8678;0.2708;0.2657;-0.0123;3;1.7022;0.4613;1;F-TIDAL BAR
F-12;3242.50;61.6204;0.2445;2.2079;3.3391;84.1061;1.6818;0.4387;0.1353;1.3417;0.2594;0.2526;-0.0081;3;0.9631;0.2547;1;F-TIDAL BAR
F-12;3242.75;61.1703;0.2263;2.2428;3.0905;75.3127;1.6824;0.4343;0.1424;1.0306;0.2401;0.2327;-0.0064;3;-0.2625;0.4841;1;F-TIDAL BAR
F-12;3243.00;60.3758;0.2084;2.2855;3.1400;74.2324;1.6899;0.4267;0.1497;0.8079;0.2183;0.2083;0.0001;3;-0.8648;0.4459;1;F-TIDAL BAR
F-12;3243.25;59.2510;0.1909;2.3355;3.4404;75.0802;1.7035;0.4159;0.1579;0.6463;0.1941;0.1797;0.0112;3;-1.3380;0.1828;1;F-TIDAL BAR
F-12;3243.50;58.2713;0.1814;2.3677;3.5443;74.5875;1.7079;0.4064;0.1641;0.5985;0.1794;0.1613;0.0201;3;-1.7069;0.0915;1;F-TIDAL BAR
F-12;3243.75;57.4313;0.1800;2.3826;3.5740;72.7210;1.7034;0.3984;0.1662;0.6368;0.1737;0.1528;0.0272;3;-1.9759;0.0597;1;F-TIDAL BAR
F-12;3244.00;56.4164;0.1767;2.3899;3.6165;73.5632;1.7011;0.3886;0.1673;0.7269;0.1699;0.1486;0.0281;3;-1.9955;0.0183;1;F-TIDAL BAR
F-12;3244.25;55.2377;0.1717;2.3900;3.5037;74.1119;1.7009;0.3773;0.1675;0.8870;0.1678;0.1486;0.0231;3;-2.0237;0.1221;1;F-TIDAL BAR
F-12;3244.50;53.8663;0.1731;2.3849;3.5989;74.7386;1.6996;0.3641;0.1646;1.2211;0.1701;0.1515;0.0216;3;-1.9223;0.0333;1;F-TIDAL BAR
F-12;3244.75;52.3113;0.1805;2.3749;3.4704;76.2722;1.6972;0.3492;0.1589;1.8699;0.1765;0.1572;0.0233;3;-1.6274;0.1497;1;F-TIDAL BAR
F-12;3245.00;51.5321;0.1878;2.3598;3.5260;77.0876;1.6963;0.3417;0.1530;2.5264;0.1846;0.1658;0.0220;3;-1.3649;0.0981;1;F-TIDAL BAR
F-12;3245.25;51.4957;0.1946;2.3399;3.3513;79.1586;1.6967;0.3413;0.1470;3.0342;0.1942;0.1772;0.0174;3;-0.9723;0.2597;1;F-TIDAL BAR
F-12;3245.50;51.3268;0.2009;2.3249;3.2807;80.0706;1.6954;0.3397;0.1426;3.6138;0.2018;0.1858;0.0151;3;-0.7154;0.3239;1;F-TIDAL BAR
F-12;3245.75;51.0269;0.2067;2.3149;3.2972;81.8819;1.6922;0.3368;0.1394;4.2648;0.2075;0.1915;0.0152;3;-0.4176;0.3059;1;F-TIDAL BAR
F-12;3246.00;51.5716;0.2093;2.3049;3.1832;82.8969;1.6876;0.3420;0.1370;4.1519;0.2121;0.1972;0.0121;3;-0.2334;0.4062;1;F-TIDAL BAR
F-12;3246.25;52.9266;0.2090;2.2949;3.1885;82.9889;1.6814;0.3551;0.1352;3.3722;0.2154;0.2029;0.0061;3;-0.1695;0.3945;1;F-TIDAL BAR
F-12;3246.50;53.5492;0.2123;2.2772;3.1423;83.5523;1.6775;0.3610;0.1317;3.4125;0.2227;0.2130;-0.0007;3;0.0307;0.4331;1;F-TIDAL BAR
F-12;3246.75;53.4692;0.2190;2.2522;3.1203;84.6993;1.6756;0.3603;0.1269;4.2596;0.2340;0.2273;-0.0083;3;0.3716;0.4521;1;F-TIDAL BAR
F-12;3247.00;52.4653;0.2261;2.2349;3.1399;84.4647;1.6701;0.3506;0.1234;6.1779;0.2427;0.2372;-0.0111;3;0.5531;0.4299;1;F-TIDAL BAR
F-12;3247.25;50.5754;0.2334;2.2249;3.2324;84.7204;1.6609;0.3324;0.1209;10.1083;0.2491;0.2429;-0.0095;3;0.7358;0.3382;1;F-TIDAL BAR
F-12;3247.50;50.7311;0.2360;2.2200;3.2826;85.5657;1.6568;0.3339;0.1204;10.2340;0.2518;0.2457;-0.0097;3;0.8752;0.2880;1;F-TIDAL BAR
F-12;3247.75;52.8068;0.2341;2.2200;3.2580;86.4483;1.6575;0.3539;0.1217;6.7134;0.2510;0.2457;-0.0116;3;0.9273;0.3088;1;F-TIDAL BAR
F-12;3248.00;54.2307;0.2325;2.2277;3.1152;87.4995;1.6521;0.3676;0.1236;4.7267;0.2478;0.2413;-0.0088;3;0.9527;0.4335;1;F-TIDAL BAR
F-12;3248.25;55.0156;0.2311;2.2427;3.1545;85.8972;1.6406;0.3751;0.1263;3.6427;0.2421;0.2327;-0.0016;3;0.7088;0.3849;1;F-TIDAL BAR
F-12;3248.50;56.4922;0.2309;2.2500;3.1881;84.9617;1.6303;0.3894;0.1283;2.6022;0.2395;0.2286;0.0023;3;0.5858;0.3428;1;F-TIDAL BAR
